lr,data_time,loss,decode.loss_ce,decode.acc_seg,aux.loss_ce,aux.acc_seg,time,iter,memory,step
0.009821675163745954,0.004062628746032715,0.44122958183288574,0.3178983643651009,80.29852294921875,0.1233312152326107,80.87930297851562,3.3067721843719484,3200.0,8989.0,3200.0
0.009816094942626823,0.0037192821502685545,0.44035701006650924,0.3173188164830208,89.53790283203125,0.12303819619119168,90.94161987304688,3.309491586685181,3300.0,8989.0,3300.0
0.009810514365387749,0.0032350301742553713,0.4196937769651413,0.29845486506819724,91.55989074707031,0.12123891450464726,91.18070983886719,3.311720848083496,3400.0,8989.0,3400.0
0.009804933431778568,0.0036395788192749023,0.3803920090198517,0.27113147675991056,96.81816101074219,0.10926053188741207,96.34123229980469,3.30244927406311,3500.0,8989.0,3500.0
0.009799352141548786,0.0035215377807617187,0.43366606831550597,0.3124560728669167,78.74641418457031,0.12120999619364739,77.93112182617188,3.310512161254883,3600.0,8989.0,3600.0
0.009793770494447582,0.0037432432174682615,0.40993107855319977,0.2932930916547775,87.97149658203125,0.11663798913359642,90.18049621582031,3.307027888298035,3700.0,8989.0,3700.0
0.009788188490223778,0.0033464908599853517,0.5362193882465363,0.38389633744955065,79.17633056640625,0.15232305005192756,79.01859283447266,2.6639506101608275,3800.0,8989.0,3800.0
0.009782606128625899,0.0036009550094604492,0.5167079448699952,0.36904856711626055,90.67001342773438,0.14765937998890877,92.80872344970703,3.245972776412964,3900.0,8989.0,3900.0
0.009777023409402098,0.003622007369995117,0.3862082093954086,0.27308753281831744,81.4809799194336,0.11312067583203315,81.39286041259766,3.2472081899642946,4000.0,8989.0,4000.0
0.009771440332300171,0.003793764114379883,0.38330795168876647,0.27324035614728925,86.10639953613281,0.11006759479641914,88.62199401855469,3.2750340700149536,4100.0,8989.0,4100.0
0.00976585689706762,0.0034354448318481444,0.4438327595591545,0.3144742205739021,90.50856018066406,0.12935853600502015,87.9476547241211,3.278462362289429,4200.0,8989.0,4200.0
0.009760273103451565,0.005056309700012207,0.34574169516563413,0.24345043003559114,93.73808288574219,0.10229126401245595,93.72386932373047,3.274192690849304,4300.0,8989.0,4300.0
0.009754688951198817,0.003292536735534668,0.5010288983583451,0.35960065871477126,95.36810302734375,0.14142823480069638,96.03157043457031,3.2434434413909914,4400.0,8989.0,4400.0
0.009749104440055827,0.003484010696411133,0.40311049968004226,0.2870212972164154,96.08049011230469,0.11608919613063336,96.18282318115234,3.2358139753341675,4500.0,8989.0,4500.0
0.00974351956976873,0.0035797119140625,0.4195229887962341,0.30279780328273775,88.05046081542969,0.11672518290579319,87.65802001953125,3.2377780437469483,4600.0,8989.0,4600.0
0.009737934340083272,0.0035339117050170897,0.44340392351150515,0.3187765270471573,93.07403564453125,0.12462740242481232,93.51950073242188,3.2339162111282347,4700.0,8989.0,4700.0
0.009732348750744886,0.003219342231750488,0.4742047056555748,0.3349866896867752,88.0362548828125,0.13921802006661893,87.74871826171875,3.225061273574829,4800.0,8989.0,4800.0
0.009726762801498654,0.003590679168701172,0.38371664136648176,0.27877865433692933,89.68667602539062,0.10493798851966858,91.0980224609375,3.2269243955612184,4900.0,8989.0,4900.0
0.009721176492089327,0.0034436464309692385,0.3262885302305222,0.2356210321187973,96.15888977050781,0.09066749215126038,95.94659423828125,3.225461220741272,5000.0,8989.0,5000.0
0.009715589822261297,0.003315854072570801,0.388747139275074,0.27953041195869444,94.17161560058594,0.10921672098338604,95.88899230957031,3.2316126346588137,5100.0,8989.0,5100.0
0.009710002791758588,0.0039195060729980465,0.540206192433834,0.3879065580666065,95.9786376953125,0.15229962356388568,94.75212097167969,3.220426392555237,5200.0,8989.0,5200.0
0.009704415400324925,0.0038245201110839845,0.4564953804016113,0.32646672874689103,83.14838409423828,0.13002865202724934,82.74908447265625,3.2534058809280397,5300.0,8989.0,5300.0
0.009698827647703637,0.0034991979598999025,0.35505737364292145,0.2541923254728317,85.109619140625,0.10086504630744457,84.80854034423828,3.272105598449707,5400.0,8989.0,5400.0
0.009693239533637741,0.0037405014038085936,0.3338991403579712,0.23704529106616973,88.76285552978516,0.09685384966433049,88.99765014648438,3.277592635154724,5500.0,8989.0,5500.0
0.009687651057869878,0.0033371448516845703,0.3911479741334915,0.2828250557184219,89.75686645507812,0.10832291729748249,90.224365234375,2.599778151512146,5600.0,8989.0,5600.0
0.009682062220142352,0.003242635726928711,0.4661295011639595,0.33478622883558273,84.44080352783203,0.13134326860308648,84.68437194824219,2.602715539932251,5700.0,8989.0,5700.0
0.009676473020197118,0.0033504486083984373,0.362569722533226,0.25916679203510284,91.23249053955078,0.10340292602777482,91.05911254882812,2.59803466796875,5800.0,8989.0,5800.0
0.009670883457775786,0.00330197811126709,0.5085973255336285,0.3623218469321728,62.55941390991211,0.1462754737585783,61.25640869140625,2.5996861934661863,5900.0,8989.0,5900.0
0.009665293532619579,0.0034477710723876953,0.37772363871335984,0.2692718431353569,91.50437927246094,0.10845179483294487,91.0940170288086,2.600574827194214,6000.0,8989.0,6000.0
0.009659703244469402,0.0033534765243530273,0.38095004558563234,0.26965790539979934,86.42158508300781,0.11129214279353619,85.2499008178711,2.599449038505554,6100.0,8989.0,6100.0
0.009654112593065816,0.0033597946166992188,0.47341452687978747,0.33528629392385484,91.08085632324219,0.13812822960317134,90.94305419921875,2.602217745780945,6200.0,8989.0,6200.0
0.009648521578148992,0.0038162708282470704,0.38468017578125,0.27352002263069153,90.78512573242188,0.11116015240550041,89.963623046875,2.5957288265228273,6300.0,8989.0,6300.0
0.009642930199458761,0.0035246849060058595,0.42530751675367356,0.2985762178897858,88.44985961914062,0.12673128880560397,88.98001098632812,2.59977068901062,6400.0,8989.0,6400.0
0.009637338456734602,0.003201127052307129,0.42708327770233157,0.3041801370680332,82.58552551269531,0.12290313318371773,83.05482482910156,2.6002936363220215,6500.0,8989.0,6500.0
0.009631746349715638,0.0033132553100585936,0.37092341780662536,0.2654800474643707,95.23677825927734,0.10544337183237076,95.57028198242188,2.5985085010528564,6600.0,8989.0,6600.0
0.009626153878140635,0.0032888412475585937,0.3518686220049858,0.2538177974522114,95.99142456054688,0.0980508279055357,96.06857299804688,2.60256028175354,6700.0,8989.0,6700.0
0.009620561041747992,0.00328216552734375,0.39127541780471803,0.2843976512551308,93.20802307128906,0.10687776654958725,92.8110122680664,2.6022570371627807,6800.0,8989.0,6800.0
0.009614967840275764,0.0030001163482666015,0.45361168682575226,0.32346327751874926,90.865234375,0.13014840111136436,86.58018493652344,2.6039745807647705,6900.0,8989.0,6900.0
0.009609374273461618,0.003142833709716797,0.28553772121667864,0.2023385688662529,88.62152099609375,0.0831991519778967,88.29574584960938,2.600885510444641,7000.0,8989.0,7000.0
0.009603780341042898,0.0033208608627319338,0.26866123676300047,0.19204415157437324,93.24446105957031,0.07661708295345307,93.58053588867188,2.6041397571563722,7100.0,8989.0,7100.0
0.00959818604275658,0.0034381866455078123,0.3922448307275772,0.2763864234089851,68.77670288085938,0.11585840173065662,69.97699737548828,2.606626868247986,7200.0,8989.0,7200.0
0.009592591378339241,0.003363156318664551,0.3341963864862919,0.23857030868530274,97.57643127441406,0.09562607295811176,97.48058319091797,2.6070067644119264,7300.0,8989.0,7300.0
0.009586996347527148,0.003217339515686035,0.5095915868878365,0.3616576060652733,90.4898681640625,0.14793398268520833,90.52191162109375,2.604454016685486,7400.0,8989.0,7400.0
0.009581400950056163,0.003197598457336426,0.35476142466068267,0.25596305504441264,90.72447204589844,0.09879837073385715,92.39854431152344,2.6027241706848145,7500.0,8989.0,7500.0
0.009575805185661816,0.003352713584899902,0.3003950223326683,0.2141303911805153,96.19274139404297,0.08626463152468204,96.22421264648438,2.6049364805221558,7600.0,8989.0,7600.0
0.009570209054079255,0.0032381534576416014,0.3798760652542114,0.26950882822275163,89.29490661621094,0.11036723256111144,92.01278686523438,2.6015097379684446,7700.0,8989.0,7700.0
0.009564612555043255,0.0032043933868408205,0.25783735513687134,0.18557067438960076,95.84274291992188,0.07226667627692222,95.91932678222656,2.6051782369613647,7800.0,8989.0,7800.0
0.009559015688288245,0.0033346176147460937,0.2912253841757774,0.20705531239509584,91.66383361816406,0.08417007438838482,92.279052734375,2.6078891277313234,7900.0,8989.0,7900.0
0.009553418453548288,0.0033454418182373045,0.29826539754867554,0.21789293438196183,86.24935150146484,0.08037246763706207,87.01371765136719,2.6026546239852903,8000.0,8989.0,8000.0
0.009547820850557064,0.003265643119812012,0.29515066742897034,0.21144456639885903,88.0319595336914,0.08370609767735004,88.6575698852539,2.6067561149597167,8100.0,8989.0,8100.0
0.009542222879047877,0.0030134439468383787,0.2648347020149231,0.19061850681900977,95.14522552490234,0.07421619556844235,95.04881286621094,2.609693717956543,8200.0,8989.0,8200.0
0.009536624538753702,0.0033510208129882814,0.2789975509047508,0.20182619988918304,92.26722717285156,0.07717135101556778,92.14305877685547,2.602388024330139,8300.0,8989.0,8300.0
0.009531025829407095,0.0033352851867675783,0.3564002484083176,0.25834436863660815,86.76194763183594,0.09805588088929654,89.63642120361328,2.604366183280945,8400.0,8989.0,8400.0
0.009525426750740267,0.0031238794326782227,0.3121466189622879,0.22262632548809053,94.16542053222656,0.08952029421925545,94.35901641845703,2.607799696922302,8500.0,8989.0,8500.0
0.009519827302485072,0.003381013870239258,0.29155184477567675,0.2122919388115406,85.79387664794922,0.07925990335643292,85.4736328125,2.6053887605667114,8600.0,8989.0,8600.0
0.00951422748437297,0.003380155563354492,0.2936182886362076,0.2129430018365383,94.19689178466797,0.08067528456449509,94.19317626953125,2.6058520317077636,8700.0,8989.0,8700.0
0.009508627296135061,0.0033548355102539064,0.3684857040643692,0.2655758798122406,90.96022033691406,0.10290982760488987,90.64884185791016,2.607050585746765,8800.0,8989.0,8800.0
0.00950302673750204,0.0032510995864868165,0.2658044621348381,0.18517286330461502,96.03271484375,0.08063159771263599,96.439453125,2.604969310760498,8900.0,8989.0,8900.0
0.009497425808204283,0.003484344482421875,0.37456227988004687,0.27193868085741996,86.16285705566406,0.102623600512743,86.9131088256836,2.6042327165603636,9000.0,8989.0,9000.0
0.009491824507971737,0.0034132003784179688,0.2647146224975586,0.18773743957281114,95.29638671875,0.0769771808758378,95.11661529541016,2.6029184579849245,9100.0,8989.0,9100.0
0.009486222836534011,0.003282594680786133,0.427356219291687,0.306020213663578,83.01734924316406,0.1213360033929348,82.35607147216797,2.6027227878570556,9200.0,8989.0,9200.0
0.00948062079362031,0.00340878963470459,0.27801765501499176,0.19836272299289703,93.59274291992188,0.07965493276715278,93.7286376953125,2.602774429321289,9300.0,8989.0,9300.0
0.009475018378959477,0.0031787872314453123,0.324029503762722,0.230361982434988,80.84487915039062,0.09366751946508885,83.13856506347656,2.604095697402954,9400.0,8989.0,9400.0
0.009469415592279987,0.003253459930419922,0.3702955707907677,0.2646005965769291,93.71633911132812,0.10569497384130955,93.91937255859375,2.603730845451355,9500.0,8989.0,9500.0
0.009463812433309916,0.003564190864562988,0.310566608607769,0.21890445053577423,96.76657104492188,0.09166215807199478,96.95120239257812,2.6022536277771,9600.0,8989.0,9600.0
0.009458208901776963,0.003098797798156738,0.4098306879401207,0.2956407628953457,75.83570861816406,0.1141899187117815,77.66084289550781,2.6049911260604857,9700.0,8989.0,9700.0
0.009452604997408449,0.003415966033935547,0.2865229532122612,0.20633371770381928,95.285888671875,0.08018923811614513,95.38803100585938,2.6031070709228517,9800.0,8989.0,9800.0
0.00944700071993132,0.003418564796447754,0.33967186585068704,0.24313274696469306,84.43174743652344,0.09653912000358104,82.08637237548828,3.1988558053970335,9900.0,8989.0,9900.0
0.009441396069072157,0.003448295593261719,0.2795438066124916,0.19951508492231368,93.64556884765625,0.08002871684730054,94.68669891357422,3.221926712989807,10000.0,8989.0,10000.0
